NSN,Course_Code,Faculty,Academic_Year,Term,Start_Date,End_Date,EFTS,Funding_Code,Completion_Status,Delivery_Mode
1000001626,EDUC301,Education,2024,T1,2024-02-20,2024-06-15,0.125,S02,Withdrew,On-campus
1000001626,MBA501,Business & Economics,2024,T1,2024-02-20,2024-06-12,0.25,S13,Passed,On-campus
1000001626,NURS101,Health Sciences,2024,FY,2024-02-21,2024-11-06,0.25,S02,In Progress,On-campus
1000001627,DATA201,Science & Technology,2024,T1,2024-02-20,2024-06-15,0.125,S03,Passed,On-campus
1000001627,BUS201,Business & Economics,2024,T2,2024-07-09,2024-11-08,0.125,S02,Passed,Blended
1000001628,STAT101,Science & Technology,2024,T2,2024-07-07,2024-11-10,0.125,S02,Passed,On-campus
1000001628,COMP101,Science & Technology,2024,T1,2024-02-17,2024-06-17,0.125,S03,Passed,On-campus
1000001628,MAOR101,Arts & Social Sciences,2024,T3,2024-11-14,2024-12-21,0.125,S02,Passed,Online
1000001629,HLTH201,Health Sciences,2024,T2,2024-07-07,2024-11-08,0.125,S02,Passed,Online
1000001629,EDUC301,Education,2024,T1,2024-02-20,2024-06-17,0.125,S03,Passed,On-campus
1000001629,TEAC401,Education,2024,T2,2024-07-09,2024-11-08,0.25,S02,Passed,On-campus
1000001630,FDTN002,Foundation Studies,2024,T2,2024-07-09,2024-11-08,0.125,S02,Passed,On-campus
1000001631,FDTN001,Foundation Studies,2024,T1,2024-02-20,2024-06-14,0.25,S05,Passed,Blended
1000001631,BUS101,Business & Economics,2024,T2,2024-07-09,2024-11-06,0.125,S03,Passed,Blended
1000001631,STAT101,Science & Technology,2024,T1,2024-02-21,2024-06-17,0.125,S02,Withdrew,Online
1000001631,COMP101,Science & Technology,2024,T1,2024-02-17,2024-06-14,0.125,S02,Withdrew,Blended
1000001632,BUS301,Business & Economics,2024,T2,2024-07-06,2024-11-09,0.125,S02,In Progress,On-campus
1000001633,MBA501,Business & Economics,2024,T1,2024-02-22,2024-06-16,0.25,S02,Failed,On-campus
1000001633,BUS201,Business & Economics,2024,FY,2024-02-20,2024-11-09,0.125,S02,In Progress,On-campus
1000001633,EDUC301,Education,2024,T1,2024-02-23,2024-06-15,0.125,S05,Withdrew,On-campus
1000001634,MIDW101,Health Sciences,2024,FY,2024-02-20,2024-11-11,0.25,S09,Passed,On-campus
1000001635,ENGI301,Science & Technology,2024,T1,2024-02-20,2024-06-12,0.25,S13,Passed,On-campus
1000001635,MBA501,Business & Economics,2024,T2,2024-07-09,2024-11-11,0.25,S03,Passed,Online
1000001636,MAOR101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-11,0.125,S03,Passed,Online
1000001636,FDTN002,Foundation Studies,2024,T2,2024-07-09,2024-11-06,0.125,S02,Passed,On-campus
1000001636,PSYC101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-17,0.125,S03,Withdrew,On-campus
1000001636,BUS101,Business & Economics,2024,T1,2024-02-18,2024-06-11,0.125,S03,Passed,On-campus
1000001637,FDTN001,Foundation Studies,2024,T1,2024-02-22,2024-06-14,0.25,S02,In Progress,Blended
1000001637,BUS101,Business & Economics,2024,T1,2024-02-19,2024-06-15,0.125,S03,Passed,On-campus
1000001638,MBA501,Business & Economics,2024,T1,2024-02-22,2024-06-11,0.25,S02,Passed,On-campus
1000001639,COMP201,Science & Technology,2024,T1,2024-02-23,2024-06-12,0.125,S03,Withdrew,On-campus
1000001639,PSYC101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-17,0.125,S02,Passed,On-campus
1000001640,STAT101,Science & Technology,2024,T3,2024-11-09,2024-12-19,0.125,S03,Passed,Blended
1000001640,ACCT101,Business & Economics,2024,T1,2024-02-20,2024-06-15,0.125,S02,Passed,On-campus
1000001640,EDUC301,Education,2024,T1,2024-02-22,2024-06-12,0.125,S05,In Progress,On-campus
1000001640,HIST201,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-13,0.125,S03,In Progress,Blended
1000001641,NURS101,Health Sciences,2024,T1,2024-02-18,2024-06-11,0.25,S09,Passed,On-campus
1000001642,PHAR301,Health Sciences,2024,T2,2024-07-05,2024-11-05,0.125,S02,Withdrew,Online
1000001642,MBA501,Business & Economics,2024,T2,2024-07-11,2024-11-08,0.25,S13,In Progress,On-campus
1000001642,PSYC101,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-11,0.125,S02,Passed,Blended
1000001643,DATA201,Science & Technology,2024,T2,2024-07-08,2024-11-10,0.125,S03,Passed,On-campus
1000001643,BUS101,Business & Economics,2024,T1,2024-02-17,2024-06-16,0.125,S03,Passed,Online
1000001644,BUS201,Business & Economics,2024,T1,2024-02-18,2024-06-14,0.125,S02,Passed,Blended
1000001645,MBA501,Business & Economics,2024,T1,2024-02-21,2024-06-11,0.25,S02,In Progress,On-campus
1000001645,ENGI301,Science & Technology,2024,T1,2024-02-20,2024-06-14,0.25,S03,Passed,Online
1000001646,BUS201,Business & Economics,2024,T2,2024-07-07,2024-11-06,0.125,S02,Passed,On-campus
1000001646,ACCT101,Business & Economics,2024,T2,2024-07-10,2024-11-08,0.125,S02,Passed,On-campus
1000001647,PSYC101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-06,0.125,S03,Passed,Online
1000001647,DATA201,Science & Technology,2024,T2,2024-07-06,2024-11-09,0.125,S03,Passed,Online
1000001648,PSYC101,Arts & Social Sciences,2024,FY,2024-02-19,2024-11-11,0.125,S02,Passed,On-campus
1000001649,STAT101,Science & Technology,2024,T1,2024-02-20,2024-06-16,0.125,S03,Passed,On-campus
1000001649,FDTN001,Foundation Studies,2024,T2,2024-07-11,2024-11-07,0.25,S02,In Progress,Online
1000001650,MAOR101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-10,0.125,S02,Passed,Online
1000001650,ENGI301,Science & Technology,2024,T1,2024-02-17,2024-06-13,0.25,S13,Passed,Online
1000001651,ACCT101,Business & Economics,2024,T1,2024-02-22,2024-06-14,0.125,S03,Failed,Blended
1000001651,MAOR101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-16,0.125,S02,In Progress,Blended
1000001651,ECON201,Business & Economics,2024,T1,2024-02-19,2024-06-12,0.125,S02,Passed,Blended
1000001651,MBA501,Business & Economics,2024,T1,2024-02-20,2024-06-12,0.25,S03,Failed,Blended
1000001652,EDUC101,Education,2024,T2,2024-07-07,2024-11-05,0.125,S02,Passed,On-campus
1000001652,SOCI101,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-05,0.125,S02,Passed,Blended
1000001653,BUS101,Business & Economics,2024,T1,2024-02-18,2024-06-11,0.125,S03,Passed,On-campus
1000001653,HIST201,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-07,0.125,S02,Passed,On-campus
1000001654,ENGI301,Science & Technology,2024,T3,2024-11-13,2024-12-20,0.25,S13,Passed,Blended
1000001654,BUS101,Business & Economics,2024,T1,2024-02-17,2024-06-12,0.125,S02,Passed,On-campus
1000001654,STAT101,Science & Technology,2024,T2,2024-07-06,2024-11-07,0.125,S03,Withdrew,On-campus
1000001655,ENGL101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-10,0.125,S02,Passed,Online
1000001655,ECON201,Business & Economics,2024,T1,2024-02-21,2024-06-12,0.125,S03,Passed,Blended
1000001656,FDTN002,Foundation Studies,2024,T3,2024-11-14,2024-12-18,0.125,S02,Withdrew,On-campus
1000001656,EDUC101,Education,2024,T2,2024-07-07,2024-11-05,0.125,S05,In Progress,Blended
1000001657,MAOR101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-17,0.125,S02,Failed,Online
1000001657,COMP101,Science & Technology,2024,T2,2024-07-08,2024-11-05,0.125,S02,Passed,Online
1000001657,COMP201,Science & Technology,2024,T1,2024-02-18,2024-06-16,0.125,S02,Passed,On-campus
1000001658,HLTH201,Health Sciences,2024,T1,2024-02-17,2024-06-14,0.125,S02,Passed,On-campus
1000001658,COMP301,Science & Technology,2024,T1,2024-02-21,2024-06-12,0.125,S03,Passed,On-campus
1000001658,BUS201,Business & Economics,2024,T1,2024-02-17,2024-06-12,0.125,S03,Passed,On-campus
1000001659,FDTN002,Foundation Studies,2024,T1,2024-02-20,2024-06-12,0.125,S05,Passed,On-campus
1000001659,MIDW101,Health Sciences,2024,T2,2024-07-06,2024-11-09,0.25,S09,In Progress,On-campus
1000001660,EDUC101,Education,2024,T1,2024-02-18,2024-06-13,0.125,S03,Passed,Blended
1000001660,STAT101,Science & Technology,2024,T2,2024-07-10,2024-11-11,0.125,S02,Passed,On-campus
1000001660,ENGI301,Science & Technology,2024,T3,2024-11-13,2024-12-21,0.25,S02,Passed,Blended
1000001661,ENGL101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-15,0.125,S02,Withdrew,Blended
1000001661,NURS101,Health Sciences,2024,T2,2024-07-05,2024-11-10,0.25,S03,Passed,On-campus
1000001661,MBA501,Business & Economics,2024,T1,2024-02-22,2024-06-15,0.25,S02,In Progress,On-campus
1000001662,MBA501,Business & Economics,2024,T2,2024-07-11,2024-11-11,0.25,S02,Passed,Blended
1000001663,PHAR301,Health Sciences,2024,T2,2024-07-09,2024-11-05,0.125,S03,Passed,On-campus
1000001663,BUS201,Business & Economics,2024,T2,2024-07-10,2024-11-10,0.125,S02,Passed,On-campus
1000001663,ECON201,Business & Economics,2024,T1,2024-02-17,2024-06-12,0.125,S02,Failed,On-campus
1000001664,COMP201,Science & Technology,2024,T2,2024-07-08,2024-11-07,0.125,S02,Withdrew,Blended
1000001665,HIST201,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-15,0.125,S03,Withdrew,Blended
1000001666,EDUC101,Education,2024,FY,2024-02-17,2024-11-08,0.125,S05,In Progress,On-campus
1000001666,TEAC401,Education,2024,T1,2024-02-20,2024-06-16,0.25,S02,Passed,Blended
1000001667,COMP201,Science & Technology,2024,T2,2024-07-05,2024-11-05,0.125,S03,Passed,On-campus
1000001667,PHAR301,Health Sciences,2024,T1,2024-02-21,2024-06-12,0.125,S03,Withdrew,On-campus
1000001668,HLTH201,Health Sciences,2024,T3,2024-11-10,2024-12-23,0.125,S02,Passed,On-campus
1000001669,DATA201,Science & Technology,2024,T2,2024-07-07,2024-11-09,0.125,S03,Failed,On-campus
1000001669,ACCT101,Business & Economics,2024,T2,2024-07-10,2024-11-08,0.125,S03,Failed,Blended
100001670,TEAC401,Education,2024,T1,2024-02-21,2024-06-11,0.25,S03,Withdrew,On-campus
1000001671,SOCI101,Arts & Social Sciences,2024,T3,2024-11-12,2024-12-20,0.125,S02,Passed,On-campus
1000001671,PSYC101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-09,0.125,S03,Withdrew,On-campus
1000001672,COMP301,Science & Technology,2024,T2,2024-07-05,2024-11-06,0.125,S03,Passed,On-campus
1000001672,BUS301,Business & Economics,2024,T2,2024-07-11,2024-11-09,0.125,S02,Passed,On-campus
1000001673,BUS101,Business & Economics,2024,T1,2024-02-20,2024-06-17,0.125,S02,Passed,Blended
1000001673,MBA501,Business & Economics,2024,T2,2024-07-10,2024-11-08,0.25,S13,In Progress,Blended
1000001673,ENGI301,Science & Technology,2024,T1,2024-02-21,2024-06-13,0.25,S02,Failed,Online
1000001674,HLTH201,Health Sciences,2024,T2,2024-07-10,2024-11-07,0.125,S09,Passed,On-campus
1000001675,BUS301,Business & Economics,2024,T1,2024-02-22,2024-06-11,0.125,S03,Passed,On-campus
1000001675,NURS101,Health Sciences,2024,T3,2024-11-10,2024-12-20,0.25,S09,Passed,On-campus
1000001676,DATA201,Science & Technology,2024,T1,2024-02-18,2024-06-15,0.125,S02,Failed,On-campus
1000001676,MIDW101,Health Sciences,2024,T2,2024-07-08,2024-11-11,0.25,S02,Passed,Blended
1000001677,BUS301,Business & Economics,2024,T1,2024-02-17,2024-06-14,0.125,S03,Passed,On-campus
1000001677,PSYC101,Arts & Social Sciences,2024,FY,2024-02-18,2024-11-05,0.125,S02,Passed,On-campus
1000001677,FDTN001,Foundation Studies,2024,T1,2024-02-22,2024-06-13,0.25,S05,In Progress,On-campus
1000001678,FDTN002,Foundation Studies,2024,T2,2024-07-08,2024-11-08,0.125,S05,Passed,Blended
1000001678,BUS301,Business & Economics,2024,T2,2024-07-08,2024-11-06,0.125,S03,Passed,Blended
1000001678,ENGI301,Science & Technology,2024,T1,2024-02-19,2024-06-17,0.25,S13,Passed,On-campus
1000001678,EDUC101,Education,2024,T2,2024-07-05,2024-11-10,0.125,S03,Passed,Blended
1000001679,MAOR101,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-06,0.125,S03,In Progress,On-campus
1000001679,ACCT101,Business & Economics,2024,T3,2024-11-08,2024-12-21,0.125,S02,Passed,Online
1000001679,BUS101,Business & Economics,2024,T1,2024-02-23,2024-06-13,0.125,S02,Passed,On-campus
1000001680,HLTH201,Health Sciences,2024,T2,2024-07-09,2024-11-10,0.125,S09,Withdrew,Blended
1000001680,BUS201,Business & Economics,2024,T2,2024-07-08,2024-11-06,0.125,S03,Withdrew,Blended
1000001680,STAT101,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S02,Passed,On-campus
1000001681,BUS101,Business & Economics,2024,T1,2024-02-23,2024-06-16,0.125,S03,In Progress,Online
1000001681,NURS101,Health Sciences,2024,T1,2024-02-18,2024-06-14,0.25,S09,Withdrew,On-campus
1000001681,MIDW101,Health Sciences,2024,T1,2024-02-21,2024-06-12,0.25,S02,Passed,On-campus
1000001682,HIST201,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-11,0.125,S02,Passed,On-campus
1000001682,BUS101,Business & Economics,2024,T1,2024-02-22,2024-06-15,0.125,S02,Passed,Online
1000001682,FDTN001,Foundation Studies,2024,T1,2024-02-23,2024-06-14,0.25,S05,Passed,On-campus
1000001683,MAOR101,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-05,0.125,S02,Passed,On-campus
1000001683,HLTH201,Health Sciences,2024,T1,2024-02-23,2024-06-14,0.125,S03,Passed,On-campus
1000001683,COMP101,Science & Technology,2024,T1,2024-02-22,2024-06-16,0.125,S03,Passed,On-campus
1000001684,EDUC101,Education,2024,T2,2024-07-06,2024-11-06,0.125,S03,Passed,On-campus
1000001684,STAT101,Science & Technology,2024,T2,2024-07-08,2024-11-07,0.125,S02,Passed,Online
1000001684,BUS101,Business & Economics,2024,T1,2024-02-20,2024-06-17,0.125,S03,Passed,Online
1000001685,BUS301,Business & Economics,2024,T1,2024-02-19,2024-06-12,0.125,S03,Passed,Online
1000001685,PSYC101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-17,0.125,S03,Passed,On-campus
1000001685,NURS101,Health Sciences,2024,T2,2024-07-05,2024-11-05,0.25,S03,Failed,On-campus
1000001686,BUS101,Business & Economics,2024,T1,2024-02-19,2024-06-17,0.125,S03,Passed,Online
1000001686,SOCI101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-09,0.125,S02,Failed,On-campus
1000001686,COMP101,Science & Technology,2024,T2,2024-07-07,2024-11-05,0.125,S03,Withdrew,Online
1000001687,HLTH201,Health Sciences,2024,T1,2024-02-18,2024-06-14,0.125,S03,Passed,On-campus
1000001687,EDUC301,Education,2024,T1,2024-02-23,2024-06-15,0.125,S05,Passed,On-campus
1000001688,NURS101,Health Sciences,2024,T2,2024-07-06,2024-11-10,0.25,S09,Passed,On-campus
1000001688,MAOR101,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-11,0.125,S03,In Progress,Online
1000001689,EDUC101,Education,2024,T1,2024-02-19,2024-06-14,0.125,S02,Passed,On-campus
1000001689,ENGL101,Arts & Social Sciences,2024,T3,2024-11-13,2024-12-22,0.125,S02,Failed,On-campus
1000001690,PHAR301,Health Sciences,2024,T1,2024-02-21,2024-06-13,0.125,S02,Passed,On-campus
1000001690,COMP101,Science & Technology,2024,T1,2024-02-18,2024-06-12,0.125,S02,In Progress,On-campus
1000001690,BUS101,Business & Economics,2024,T1,2024-02-23,2024-06-16,0.125,S03,In Progress,Online
1000001691,TEAC401,Education,2024,T1,2024-02-21,2024-06-14,0.25,S03,Passed,Online
1000001691,EDUC301,Education,2024,T1,2024-02-19,2024-06-15,0.125,S02,Passed,On-campus
1000001691,BUS301,Business & Economics,2024,FY,2024-02-18,2024-11-11,0.125,S03,In Progress,On-campus
1000001692,STAT101,Science & Technology,2024,T1,2024-02-18,2024-06-12,0.125,S03,Passed,On-campus
1000001692,ENGL101,Arts & Social Sciences,2024,FY,2024-02-22,2024-11-07,0.125,S02,Withdrew,Online
1000001692,SOCI101,Arts & Social Sciences,2024,T3,2024-11-11,2024-12-17,0.125,S03,Failed,On-campus
1000001693,BUS301,Business & Economics,2024,FY,2024-02-23,2024-11-06,0.125,S02,Passed,On-campus
1000001693,STAT101,Science & Technology,2024,FY,2024-02-23,2024-11-09,0.125,S03,Passed,Online
1000001693,BUS101,Business & Economics,2024,T2,2024-07-11,2024-11-08,0.125,S02,Passed,Blended
1000001694,PSYC101,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-13,0.125,S03,In Progress,On-campus
1000001694,EDUC101,Education,2024,FY,2024-02-23,2024-11-11,0.125,S03,Passed,Blended
1000001695,DATA201,Science & Technology,2024,T1,2024-02-19,2024-06-15,0.125,S03,Failed,On-campus
1000001695,SOCI101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-09,0.125,S03,Passed,On-campus
1000001695,STAT101,Science & Technology,2024,T1,2024-02-21,2024-06-16,0.125,S03,In Progress,On-campus
1000001696,COMP301,Science & Technology,2024,T2,2024-07-07,2024-11-08,0.125,S03,In Progress,Online
1000001696,BUS301,Business & Economics,2024,T2,2024-07-07,2024-11-09,0.125,S03,In Progress,Blended
1000001697,ECON201,Business & Economics,2024,T2,2024-07-11,2024-11-11,0.125,S02,Withdrew,On-campus
1000001697,BUS101,Business & Economics,2024,T2,2024-07-10,2024-11-11,0.125,S03,Passed,Blended
1000001698,COMP301,Science & Technology,2024,T2,2024-07-07,2024-11-10,0.125,S02,Failed,Blended
1000001698,COMP101,Science & Technology,2024,T3,2024-11-12,2024-12-20,0.125,S03,Passed,On-campus
1000001698,STAT101,Science & Technology,2024,T1,2024-02-20,2024-06-16,0.125,S03,In Progress,Online
1000001699,TEAC401,Education,2024,T1,2024-02-19,2024-06-17,0.25,S03,Failed,Blended
1000001700,COMP201,Science & Technology,2024,T1,2024-02-23,2024-06-13,0.125,S02,Passed,On-campus
1000001701,FDTN001,Foundation Studies,2024,T2,2024-07-05,2024-11-08,0.25,S05,Passed,On-campus
1000001701,PHAR301,Health Sciences,2024,T1,2024-02-20,2024-06-14,0.125,S02,Withdrew,On-campus
1000001702,COMP301,Science & Technology,2024,FY,2024-02-17,2024-11-11,0.125,S02,Passed,On-campus
1000001702,SOCI101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-15,0.125,S03,Passed,Blended
1000001702,FDTN001,Foundation Studies,2024,T1,2024-02-23,2024-06-13,0.25,S02,Passed,Online
1000001703,ECON201,Business & Economics,2024,T3,2024-11-09,2024-12-22,0.125,S03,Passed,Online
1000001703,ACCT101,Business & Economics,2024,FY,2024-02-20,2024-11-09,0.125,S02,Passed,On-campus
1000001704,HLTH201,Health Sciences,2024,T2,2024-07-10,2024-11-09,0.125,S09,Passed,On-campus
1000001705,EDUC101,Education,2024,T1,2024-02-19,2024-06-11,0.125,S02,In Progress,On-campus
1000001705,MBA501,Business & Economics,2024,FY,2024-02-22,2024-11-09,0.25,S02,Passed,On-campus
1000001706,PHAR301,Health Sciences,2024,T2,2024-07-07,2024-11-07,0.125,S03,Passed,Online
1000001706,MAOR101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-13,0.125,S05,Passed,On-campus
1000001707,FDTN002,Foundation Studies,2024,T1,2024-02-21,2024-06-12,0.125,S12,Failed,Online
1000001707,TEAC401,Education,2024,T1,2024-02-23,2024-06-15,0.25,S02,In Progress,Blended
1000001707,PSYC101,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-17,0.125,S03,Passed,Online
1000001708,ACCT101,Business & Economics,2024,T1,2024-02-18,2024-06-13,0.125,S03,Passed,On-campus
1000001709,COMP101,Science & Technology,2024,T2,2024-07-09,2024-11-07,0.125,S03,Passed,Blended
1000001709,FDTN001,Foundation Studies,2024,T1,2024-02-17,2024-06-12,0.25,S12,Passed,On-campus
1000001710,ECON201,Business & Economics,2024,T1,2024-02-18,2024-06-15,0.125,S03,Withdrew,On-campus
1000001710,HIST201,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-14,0.125,S03,Passed,Blended
1000001710,TEAC401,Education,2024,T1,2024-02-22,2024-06-11,0.25,S05,Withdrew,On-campus
1000001710,BUS301,Business & Economics,2024,FY,2024-02-21,2024-11-07,0.125,S02,Passed,Blended
1000001711,MIDW101,Health Sciences,2024,T1,2024-02-22,2024-06-12,0.25,S02,Withdrew,On-campus
1000001711,STAT101,Science & Technology,2024,T1,2024-02-19,2024-06-11,0.125,S02,Passed,On-campus
1000001711,ECON201,Business & Economics,2024,T3,2024-11-12,2024-12-23,0.125,S03,Withdrew,Online
1000001712,EDUC101,Education,2024,T1,2024-02-20,2024-06-12,0.125,S02,Passed,On-campus
1000001712,EDUC301,Education,2024,T2,2024-07-08,2024-11-06,0.125,S05,Withdrew,On-campus
1000001712,ECON201,Business & Economics,2024,T1,2024-02-18,2024-06-15,0.125,S03,Passed,Online
1000001713,ACCT101,Business & Economics,2024,T1,2024-02-22,2024-06-14,0.125,S02,In Progress,On-campus
1000001713,ENGL101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-14,0.125,S03,Passed,On-campus
1000001714,ENGI301,Science & Technology,2024,T1,2024-02-18,2024-06-16,0.25,S13,In Progress,Blended
1000001715,MAOR101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-15,0.125,S05,Withdrew,Blended
1000001715,STAT101,Science & Technology,2024,T1,2024-02-17,2024-06-12,0.125,S03,Passed,On-campus
1000001716,EDUC101,Education,2024,T1,2024-02-17,2024-06-13,0.125,S03,Passed,On-campus
1000001716,COMP101,Science & Technology,2024,T1,2024-02-20,2024-06-15,0.125,S03,Passed,On-campus
1000001716,MIDW101,Health Sciences,2024,FY,2024-02-17,2024-11-10,0.25,S02,Passed,On-campus
1000001716,HIST201,Arts & Social Sciences,2024,FY,2024-02-20,2024-11-10,0.125,S03,In Progress,On-campus
1000001717,BUS301,Business & Economics,2024,T2,2024-07-09,2024-11-11,0.125,S03,Passed,On-campus
1000001717,FDTN001,Foundation Studies,2024,FY,2024-02-17,2024-11-11,0.25,S05,Passed,On-campus
1000001718,COMP101,Science & Technology,2024,T2,2024-07-07,2024-11-05,0.125,S03,Passed,Online
1000001718,PHAR301,Health Sciences,2024,T1,2024-02-21,2024-06-14,0.125,S02,Failed,On-campus
1000001719,PSYC101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-09,0.125,S02,Passed,On-campus
1000001719,HLTH201,Health Sciences,2024,T2,2024-07-07,2024-11-07,0.125,S03,Withdrew,Blended
1000001720,SOCI101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-06,0.125,S03,Passed,Blended
